compte,lien,n,nom,pseudo,score,id,bio,date,annee,mois,jour,date2,annee-mois
RadioQuebec,suivi par,23709,Primus,Dominiccharland1,288,86e2b873ecb14817a36ffb6fdf37ba44,"Gab.com @xxPrimus
#WWG1WGAWORLDWIDE
#HoldTheLine
#TrustThePlan",20200527024410,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,9183,Sanja074,Sanja074,8,cfe16844e12140d289976aeefa817f5d,,20200527044021,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,11000,Steve,Slapier69,29,d21544e230ea44afa0263d840f1316c2,,20200527055406,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,20122,Clmarie79,Yeuxouverts,33,aa7d208b9cdd4e7d8a7f9087b91a3069,À la recherche de la vérité...et de solutions pour un avenir meilleur - Awakening to the truths of this world and looking for solutions for a better tomorrow ;-) #wwg1wga,20200527085826,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,23942,Fred St-Martin,Fredx68,1,bf3c152372c5467aa632a6a3b19980be,,20200527101815,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,17515,Kj3l,Kj3l,96,0210518e423440a3abc0e4c862c4ebb7,,20200527104300,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,6460,Sauceur59,Sauceur59,2,392558ff855b408280ed094d17fbd372,,20200527122800,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,13203,PhGathion,Phgathion,82,f7ad63406f194ddfbe5e5a90b7f10f8b,Freedom & Sovereignty lover...,20200527123412,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,6099,Sylvie,Brindillou,49,a26703496dd0412f90e5f71166c06ee1,,20200527125333,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,24293,Herrdecoste,Deihkaust,0,c2e9ebcdd93e439787db36e0adbe9bf4,,20200527140109,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,23836,André Quintal,Djibboo30,3,0ae6eee9f61a48ddb8c2fae9a984f35f,,20200527172441,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,24192,Daniel-15,Daniel015,32,f47a88b262e64174ae7a7ab084d0d2fb,I am French living in Canada. Respect for cultural diversity requires respect for borders. I support President Trump as an authentic sovereignist. Le Président Trump est un authentique souverainiste,20200527173158,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,20367,Patchou,Taureau42,9,ca48c6a98e6948709552ee9ab2f96444,Freedom and Justice - WWG1WGA,20200527174258,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,15685,Rachel Claveau,RachelClaveau,3,9d6d86c65fc443b184226e7aa351a30a,,20200527192059,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,22856,AlexQndre,Dumas,305,a2cea89e840c469a98c38dc71ed9d422,Chercheur de vérité,20200527201024,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,21625,Gio,Gio8,197,95288fb0e49b4191bf41ac5d2170e181,,20200527202150,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,9664,QriousJoe,QriousJoe,12,54eda980115848a9895814a4b243987f,"My name is Joe, i'm Qrious. #WWG1WGA #DrainTheSwamp #Qanon #MAGA #FreeSpeech",20200527204704,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,9810,Pascal,Lab007,12,f8cf32f8dcea4141befbaa8c24fe4f86,,20200527205210,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,22200,Vennes,Vennes,0,fe515d3ff1754c9f8ae2a6e26469f284,,20200527205545,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,23057,M,SavardSavard39,1,da8f7d9fe2c24200a2dc06cb517c6311,"My say reflect my mind, my mind follow my heart. Mon langage est le reflet de mon esprit, mon esprit suit mon cœur.",20200527205906,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,15998,Rosebat,RoselyneBattuz,0,de230abe80454ffb8809850029822866,,20200527231338,2020,05,27,2020-05-27,2020-05
RadioQuebec,suivi par,4659,Koala Perdue,koalaperdue,0,0d4531de8e7048ff94d0f601f458f742,,20200528001840,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,39,@PennsylvaniaPatriot0220,PennsylvaniaPatriot0220,84,f73a7dd9a3a044eba7640605318afa9a,🇺🇸🇺🇸🇺🇸🇺🇸Love my President-Faithful Christian-WWG1WGA 🇺🇸🇺🇸🇺🇸🇺🇸,20200528004155,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,24164,P Callister,PietroCallisto,42,e678e707e74840af869734e2bf57085d,,20200528005505,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,18755,Mary Athena,redpilltaken,628,2da21e80d289472c8fcdd97743726443,#WWG1WGA #Patriot #Qanon,20200528015108,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,23939,Nusakan,Nusakan,15,afcd86e1dacc4faa82159fb65f974ba3,"J'aime Jésus Christ, la famille, la vérité, la liberté. Je suis terriblement imparfait. Go Max Go #PPC!",20200528021803,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,20097,lightshine1776,lightshine1776,18,30c97b02928243bc9b2bd8814ace2638,"""God is light and in Him is no darkness at all."" 1 Jn 1:5
Child of God 
Patriot 
Qanon 
WWG1WGA 
Pray for Rush Pray for POTUS PRAY FOR AMERICA",20200528024731,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,24375,GiveItaTry,GiveItaTry,50,fcfd9f37b5f744c0b6a3cefe331fdb65,"New here, active on Twitter, Looking for alternative, Twitter really becomes an echo chamber",20200528050000,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,16753,ChRiStInE🇨🇦QC,ChRiStInEQC,0,4aeb457904fe42779b7205373f194250,"mom's of 2 girls, 3 dogs, 1 cat and 1 boyfriend 🤷‍♀️🇨🇦to be true, sincere and honest, its makes it light! 💖",20200528053115,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,23101,Stephdug16,Stephdug16,2,905d9190a6f04930b451bd448f063245,,20200528112058,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,10423,Ratinier,ratinier,3,dc8f35c5e72644ca91c103c3dbde627a,let me clarify,20200528123818,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,21243,Arnaud Verheyde,ArnaudVerheyde,150,d4d134f4db49422c9ad881366b467cbe,"Liberté
- Avant : Gmail, Firefox, Google, Amazon, FB.
- Désormais : Gmx, Brave, DuckDuckGo, Gab, Parler.
Ne pas cautionner, ne pas être complice, ne pas alimenter sa servitude, Choisir la liberté!",20200528130222,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,1932,Agent Smith,AgentSmith4,2,556c98ddf6a4485d8c391ba523fd3deb,Libertarian from Canada- Taxation is Theft,20200528130658,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,15776,Martinezdelunapedro,Martinezdelunapedro,10,a0796451e2df43cda69309d80351dbe0,#parlerfrance,20200528143453,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,770,Lavinia Codescu,LaviniaCodescu,0,51691c433a964984b40e80f5d7d0e7b4,,20200528144643,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,15991,Jacky,JackyQ,47,e95f02f6ad7847099cc021dcbce69a1b,"WWG1WGA . Pro Trump, hate Trudeau, Canadian patriot , great awakening 🇨🇦",20200528155004,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,2010,Martine23s,Martine23s,2,efcb94dc60ed4f4cbca8c8ece0efb92f,,20200528160320,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,9582,BenWeVapeWeVote,Ben0100110011,0,081dccff2c454325ae80f1dec802eb4b,,20200528164338,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,20145,LadyNat,Janvier81,0,0f67e1c1b35a45f188e6f7c4f8e7dd48,,20200528180102,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,9730,DaWiLdQC,DaWiLdQC,4,1df1eec564b04d77bdac7dccdcfea841,"Liberalism is a mental disorder, change my mind...
French Canadian for Trump",20200528191859,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,23818,PrincesseCorona,CoronaPrincesse,126,5243452d44ac4160835a106583a0f183,The best President ever is Donald Trump ! #Trump2020 #KAG WWG1WGA,20200528194823,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,22840,Aromik,Aromik,86,3f69882ab3e1421dab57e19539612b8e,,20200528202901,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,5268,RabiaE,RabiaE,165,0a424746cdce440b9b2562a43d2d509f,,20200528203529,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,24332,Anickcrete,Anickcrete,4,3a8ab725d1ea4a388dd4e8814392b997,,20200528204509,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,19806,leanguyenck,Nguyencklea,89,a1f5d1253f98479aaaff9e1b5289d945,,20200528213024,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,15076,Deplorable4USA,Deplorable4USA,51,5e4f0f35e8024462a9e91de229a93b55,,20200528220040,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,23729,Xenahoude,Xenahoude,2,ea9c8c85cf9f4036bade2f38a7c3276b,,20200528224416,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,12349,Gonzo,Gonzo1111,43,56cb1148741749aeb2f6a5a56ab36143,WWG1WGA,20200528225206,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,21208,MMichele,MMichele,194,d1b923562bb641f998eaf3c43a733f9d,,20200528231138,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,19039,Msemv1309,Msemv1309,31,06c37d9ca7ca4deab7dc8186b357a837,,20200528232441,2020,05,28,2020-05-28,2020-05
RadioQuebec,suivi par,24325,F Sarah,Fsarah82,950,9a66b4b109a541a7aec22ef78a9440ba,,20200529000628,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,12350,Martin avoine,Quaker,25,9badc28f2d3c471f9a7deba0dbe00251,"Fighting out of Québec Canada. Kick em in the cabals!!!
Stay safe and stay active!
Peace out!",20200529015834,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,22932,Marylene Martin,MaryleneMartin,3,9cbb70280608488ab43540a30e211b5a,,20200529021434,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,2312,Jety83ot,Jety83ot,-11,7e4ddcc2f04542309ca6da1efe7b59ed,Look deeper,20200529025631,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,20918,enhazed,enhazed,12,8a9a2ecd4cca4556916c396cdc722bac,russian bot bleep bloop,20200529091606,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,10138,goyproud,goyproud,1,3ea72480d25f4a7882bc38481ec07c52,,20200529092619,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,21730,JeanBergesen,JeanBergesen,597,f38b33a05574495482e69fa411afd0df,"Weightlifting, skiing, rugby and running allow me to enjoy being a foodie without guilt...and I enjoy the exercise! 🏋️‍♂️💪 Creative in IT pays for it all! 🇬🇧&🇺🇸, born in USA live in UK.",20200529100205,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,23807,newTimesnewUnity,newtimesnewunity,20,aec63356b48d4354a508f5733c57e344,FRANCE - Follow Q - POTUS - Truth - Trust and Faith ! WWG1WGA ! Compte Twitter @trustunity17 suspendu le 10/01/2021 ....,20200529105128,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,12507,Terry2 Scott2,Terry2Scott2,0,3fc997e09ffa48f2b4163ecffd38e0cd,,20200529151543,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,23053,Frankcouture,Frankcouture,157,a8f1462f3829496689fd7e0e339f533a,,20200529162651,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,23529,Daedalleus,Daedalleus,181,6c82bf86a40542ebb705d14796548473,"For truth, honor, justice.
I am awake and ready to wage war
I will not stand down
I will show no pity
I will be swift
There is lots to do in Québec afterwards",20200529173221,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,11424,Oliced,Oliced,0,43638a22a7034596848afc34ebccd175,,20200529174715,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,22895,Qanon France,QanonFrance,547,942b66fb0f43439ca097f1347febc0f9,"Permettre aux Patriotes non-anglophones de suivre Q.
#Qanon #QanonFrance #Qarmy #FrenchPatriot #LeGrandEveil #TheGreatAwakening #WWG1WGA #VincitOmniaVeritas",20200529175757,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,20954,TontonKom,Mkap,0,8894bc41b763475089465b3f518b15d6,,20200529183934,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,23708,ClassicFrench,ClassicFrench,5,d7cac74301804680970dde57e70072b6,,20200529202822,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,11911,CynMajor,CynMajor,38,1c04623424ae4bce9134c21dfe2bb707,"Proud mom of a wonderful baby 👨‍👩‍👧 
Canadian🇨🇦 for Trump 🇺🇸 The light always come out 💫 
#thegreatawakening 
#TrumpWin
#draintheswamp 
#SaveTheChildren #wwg1wga💫 #freedom #thegreatawakening",20200529225731,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,23928,Pat,nicedeath,2,85ae75da9f974eb8951a9ddd266ebfea,,20200529235141,2020,05,29,2020-05-29,2020-05
RadioQuebec,suivi par,11966,Fhjjchhg6,Fhjjchhg6,0,92e52e3381c24be2aa88640cb51ea17c,,20200530002400,2020,05,30,2020-05-30,2020-05
RadioQuebec,suivi par,8840,Koloris,Koloris,0,cebe2829214447aba8e9e23c807da5f2,,20200530102059,2020,05,30,2020-05-30,2020-05
RadioQuebec,suivi par,22948,Sigfried,TyrTactics,14,aae02b0871164ced8d0ca06c6baea19b,,20200530134036,2020,05,30,2020-05-30,2020-05
RadioQuebec,suivi par,2227,Sorouleau,Sorouleau,7,367303c4cbca40b0bade0fbdd830d79c,,20200530170109,2020,05,30,2020-05-30,2020-05
RadioQuebec,suivi par,20340,Claulesi,Claulesi,18,5e624265d5d142cc8f32c5b5776b6438,,20200530191239,2020,05,30,2020-05-30,2020-05
RadioQuebec,suivi par,21975,E984Q17+ MAGA ⚜ 🍁 ⭐,E984Q17,16,53eebb595a824b93bc1851f6d519118d,#KAG #MAGA #Cult45 #GenFlynn ☆☆☆ #WWG1WGA #QAnon #QArmy #TheStorm #BlueLivesMatter #Psalm144 #Ephesians 6: 10-12 ✝️,20200531022855,2020,05,31,2020-05-31,2020-05
RadioQuebec,suivi par,23616,Guizmo,Guizmo,1,7fe7535bfd8c44f5bf9485e6d680cc88,...,20200531102031,2020,05,31,2020-05-31,2020-05
RadioQuebec,suivi par,21603,Lucie Laurier,Lucielaurier,10,94b602b6645946948b12409fa4693d1e,,20200531211335,2020,05,31,2020-05-31,2020-05
RadioQuebec,suivi par,23165,Lindadetox,Lindadetox,327,05c6b95617bb437ba49ab237ad0ebf1f,,20200531222352,2020,05,31,2020-05-31,2020-05
RadioQuebec,suivi par,23216,SaranJoy,Saranjoy,15,3dac54006cf64fad978e5add98761f28,"« Then you will know the truth,and the truth will set you Free «  John 8:32

#SaveOurChildren",20200601193726,2020,06,01,2020-06-01,2020-06
RadioQuebec,suivi par,15912,Aparro,Aparro,0,fc5c9350112d4169a4b6cbf482d2080d,"#Digital soldier
#MAGA
#Q anon",20200601232925,2020,06,01,2020-06-01,2020-06
RadioQuebec,suivi par,22224,Kensk8,Kensk8,95,fe53b415b5094bd9b58e7799a2100f7b,,20200602194622,2020,06,02,2020-06-02,2020-06
RadioQuebec,suivi par,16408,Sophie Labbe,SophieLabbe,67,168d85a8e2aa4168a517d9a8442a0940,,20200603012705,2020,06,03,2020-06-03,2020-06
RadioQuebec,suivi par,23441,JVLIVS,JuliusFox,100,d5d5f2431ee1456c9d5b5f50afa16c75,"Artist | Architect | DigitalSoldier
WWG1WGA",20200603104621,2020,06,03,2020-06-03,2020-06
RadioQuebec,suivi par,16397,Stephen,Stephen375588685394,1,29730870b88c4e068e543031fb53fa66,,20200603235630,2020,06,03,2020-06-03,2020-06
RadioQuebec,suivi par,16890,Mariechantal17,Mariechantal17,0,01aea7677bc645b0bdbd2898f80c01a2,,20200604022940,2020,06,04,2020-06-04,2020-06
RadioQuebec,suivi par,18292,Honoré Jolicoeur,HonoreDeRepentigny,0,0178235fe9ef48cab678168d675f735f,,20200604155152,2020,06,04,2020-06-04,2020-06
RadioQuebec,suivi par,24028,Cbahna,Cbahna,5,c6de74f6f0584963b1ff6a2fbfb92b74,,20200604220521,2020,06,04,2020-06-04,2020-06
RadioQuebec,suivi par,24133,iNViZiB,iNViZiB,15,89cbb956e71745cfb73626f2f61677e1,,20200605013451,2020,06,05,2020-06-05,2020-06
RadioQuebec,suivi par,2521,Kbrigan,Kbrigan,318,56c863796c9c41e1a7f0c8e2d01d2606,"I am ready to do whatever I have to do, whatever a gimpy old fat lady can do, to fight for this country, for freedom, for all people of good will everywhere. Bring it, you bastards.",20200605050814,2020,06,05,2020-06-05,2020-06
RadioQuebec,suivi par,21721,Gagnmar,Gagnmar,3,727ca848d59849e8a5047af9f1f31d01,,20200605130851,2020,06,05,2020-06-05,2020-06
RadioQuebec,suivi par,21758,Jfbourdeau,Jfbourdeau,1,bf5d80cef714423aaad48c22b7d1b5e8,,20200605185439,2020,06,05,2020-06-05,2020-06
RadioQuebec,suivi par,8358,penelope,hixx,777,31052038ed0442b49bf4cd57084d5929,"We are in brain-dead coma, some of us consciously witness the death of our civilization",20200605215324,2020,06,05,2020-06-05,2020-06
RadioQuebec,suivi par,16156,Jean Nicolet,Frenchiecathtrad,239,dac61ba735bb4a04912ee923ddad8262,"Catholic, husband, father, veteran, French Canadian, French legitimist. Trump fan M.A.G.A.",20200606144011,2020,06,06,2020-06-06,2020-06
RadioQuebec,suivi par,17686,Ehworld1,Ehworld1,34,369efe80095f4b52aaef2a1301244777,,20200606212021,2020,06,06,2020-06-06,2020-06
RadioQuebec,suivi par,11462,Serbian Lady D 🇷🇸 🏴‍☠️ 🇨🇦,VojvotkinjaSRB,50,816ed7b144f64975b81ea0641c8d33b7,Ћераћемо се ми још!Kosovo is Serbia 🇷🇸!Christian Orthodox ☦️ GAB:@Serbian_Lady_D,20200606232345,2020,06,06,2020-06-06,2020-06
RadioQuebec,suivi par,23933,Rivegauche39,Rivegauche39,553,ea2c99b5b8af41dea3a8b6f3ddb25250,,20200607033007,2020,06,07,2020-06-07,2020-06
RadioQuebec,suivi par,22166,"Nancy Mercier Strong, Proud & Free Patriot",LibertyNancy,14,d81d93a2aeda4a0491a86bf033a5289e,"Founding Member & Former Candidate of The Peoples Party of Canada, Interfaith Minister & Naturopath. #ProGod #ProLife #ProGuns #ProTrump",20200607073555,2020,06,07,2020-06-07,2020-06
RadioQuebec,suivi par,5993,Kévin Kancel,Littlekevs,6,d8804d97c60a48478b688cc324295afc,,20200607203012,2020,06,07,2020-06-07,2020-06
RadioQuebec,suivi par,11706,Sophiegoulet,Sophiegoulet,50,cd8b4803878c41d6bae9f43926e600ab,,20200610201642,2020,06,10,2020-06-10,2020-06
RadioQuebec,suivi par,23435,Kgb,Kgb369,16,d5a41242724d4adba4bd5ea3216d3a9d,,20200610203915,2020,06,10,2020-06-10,2020-06
RadioQuebec,suivi par,9464,WoodywoodsterQ,Bcwoodster,631,bc81cdb45fcf454fbab9d530acb068bd,#WWG1WGA #InItTogether #WWG1WGAworldwide 🇨🇦,20200611005929,2020,06,11,2020-06-11,2020-06
RadioQuebec,suivi par,20508,Cyberpatriot,Policier,0,33dde6429b9a4991beb2b8635fb9a4bc,,20200611042051,2020,06,11,2020-06-11,2020-06
RadioQuebec,suivi par,9364,Bigue Nique,biguenique,0,d8aa958fe7534c93975049a41e1503b8,"Nous proclamons l’immédiateté de l’avenir.™

https://biguenique.fiatlux.tk",20200611133553,2020,06,11,2020-06-11,2020-06
RadioQuebec,suivi par,171,Srusso17 🇨🇦WWG1WGA🇺🇸,Srusso17,59,730fdb360a4f4d2b916a6311caba4412,,20200612135755,2020,06,12,2020-06-12,2020-06
RadioQuebec,suivi par,2670,Greco,GGreco,42,2a1352c7ebd54a2ca631c900d8695195,,20200612194723,2020,06,12,2020-06-12,2020-06
RadioQuebec,suivi par,23657,berto,brto,125,4ca0ef96d3174a5e84521b8c6f74176d,,20200613032545,2020,06,13,2020-06-13,2020-06
RadioQuebec,suivi par,9370,Robin,Serendipitypetspaw,17,fa4c621166724b51b10810a1e95e78a9,🇨🇦❤️🇨🇦 super patriotic Canadian chick. Truth seeker! Living my best life with my guy @Bcwoodster ❤️❤️❤️,20200614011624,2020,06,14,2020-06-14,2020-06
RadioQuebec,suivi par,21961,Benjamin Ain Hervé,HerveAin,146,8c8d82ad6fc24b4a99624161f488d289,« Violence is Golden » Jack Donovan | Cogito ergo sum conspiratorist | Pronouns : ΜΟΛΩΝ ΛΑΒΕ Deplorable🖕| COVID-1984 | Time will tell ...,20200615015633,2020,06,15,2020-06-15,2020-06
RadioQuebec,suivi par,24179,Internetblues,Internetblues,7,9990eca5127e40f4b884713f18a4a67a,Living the lie one truth at a time.,20200616045717,2020,06,16,2020-06-16,2020-06
RadioQuebec,suivi par,17812,smart52,smart52,23,f244402243984f2088de1cd56ba1b32c,French Canadian women wondering what is going on with our world.,20200616184551,2020,06,16,2020-06-16,2020-06
RadioQuebec,suivi par,534,Hickka,Hickka,2.7k,629a19b814cb4c44b32f29b759d3745c,,20200616185507,2020,06,16,2020-06-16,2020-06
RadioQuebec,suivi par,23375,Aliza54,Aliza54,87,871c0fb6ef4246e58ffd04b022a1efb1,,20200616193227,2020,06,16,2020-06-16,2020-06
RadioQuebec,suivi par,19302,Chloe,ChloeBanana,408,056b06a1bc2d4e2fa128b14bb74fe634,"Coffee lover ☕️ 
Army wife 🇺🇸",20200616193259,2020,06,16,2020-06-16,2020-06
RadioQuebec,suivi par,22373,Louis Langlois (III),Louislanglois10,50,60e6c4b8cd4246c78cc394c9d834971a,"Bienveillance, égalité. libertés, droits fondamentaux. Patriote.",20200617005728,2020,06,17,2020-06-17,2020-06
RadioQuebec,suivi par,2076,MondeDeOuf🇫🇷,MondeDeOuf,88,ed36fcd8d62542c98882086cbed7bbed,"Arrêtez le monde, je veux descendre ! 
Stop The World, I Wanna Get Off ! France - #WWG1WGA",20200617011434,2020,06,17,2020-06-17,2020-06
RadioQuebec,suivi par,24016,Mh Maxime Hamelin,MhMaximeHamelin,26,e9b74f9781d44dbf9aeb14199ac18d8e,,20200617131815,2020,06,17,2020-06-17,2020-06
RadioQuebec,suivi par,15051,Pcstldm,Pcstldm,41,409548b8cec34afca9b77e53008b0d5e,,20200617133521,2020,06,17,2020-06-17,2020-06
RadioQuebec,suivi par,22997,Ph Muray,PhMuray,37,ef6a3694b6594edcb7b4101aa6e8be04,,20200617204704,2020,06,17,2020-06-17,2020-06
RadioQuebec,suivi par,15639,Christian Kovanesian,OVANESIAN,428,8a7ceebfc38f413389555daed2ed2456,Engineer recording studio,20200617225409,2020,06,17,2020-06-17,2020-06
